datetime,platform,username,candidate_name,text,comment_count,view_count,like_count,url,num_interaction
2024-01-16 16:18:12,instagram,Política En Corto ⚡️,Claudia Sheinbaum,"⚡️🗳️ El Instituto Nacional Electoral definió las fechas y sedes para los debates presidenciales del proceso electoral 2024, todos tomando lugar en la Ciudad de México, y donde se espera que Claudia Sheinbaum, Xóchitl Gálvez y Jorge Álvarez Máynez debatan sobre sus candidaturas y propuestas rumbo a la elección del 2 de junio de 2024. ⚡️🗳️

#INE #noticias #elecciones #Sheinbaum #política #derecho #CDMX #elecciones #maynez #xóchitl #MC #Morena #PRD #PRI #PAN #Morena #AMLO",0,0,0,https://www.instagram.com/p/C2KuWo9xbNV/,359
2024-01-16 16:38:04,instagram,Lidia Pérez Barcenas,Claudia Sheinbaum,"¡Es tiempo de mujeres! 

Las últimas encuestas confirman que la Dra. Claudia Sheinbaum gana con un 62% las preferencias posicionándose como la número uno.
#ClaudiaArrasa",0,0,0,https://www.instagram.com/p/C2KwoHXLqeA/,0
2024-01-16 16:47:08,instagram,Rigoberto Salgado,Claudia Sheinbaum,"Con la Dra. @claudia_shein , el segundo piso de la transformación avanza.

Nos vemos este jueves 18 de enero a las 16:00 h en el Monumento a la Revolución para el cierre de precampaña. 

¡Vamos todxs con unidad!",0,0,0,https://www.instagram.com/p/C2Kxqg3OvC9/,73
2024-01-16 17:02:17,instagram,Panorama Sin Reservas 620 AM,Claudia Sheinbaum,"#RumboAl2024 | En una reunión con la American Society, la candidata presidencial de Morena Claudia Sheinbaum, destacó la importancia de que el Estado garantice la educación y un sistema de salud público efectivo. 

Subrayó además la necesidad de fortalecer la atención primaria, desde la prevención hasta la atención, abordando los desafíos actuales en el sector de la salud en México; y aunque evitó detallar la solución al desabasto de medicamentos, expresó la importancia de trabajar en ambos temas para garantizar la salud de la población y fortalecer el sistema de salud actual.",0,0,0,https://www.instagram.com/p/C2KzZD1o16z/,7
2024-01-16 17:19:43,instagram,Justino Arriaga,Claudia Sheinbaum,Indiscutible. @claudia_shein lidera las encuestas en la preferencias del pueblo. #ClaudiaArrasa,0,0,0,https://www.instagram.com/p/C2K1ZLZuIvZ/,2
2024-01-16 17:23:34,instagram,Eduardo Ruiz-Healy,Xóchitl Gálvez,"La efectividad del discurso del domingo pasado de #Xochitl para ganar nuevos adeptos o cambiar opiniones dependerá de cómo la audiencia haya percibido su autenticidad y la validez de sus críticas. Un bien discurso, pero podría sido mucho mejor si ella hubiera sido más espontánea",0,0,0,https://www.instagram.com/p/C2K11Utx66m/,285
2024-01-16 18:00:00,instagram,MVSNoticias,Xóchitl Gálvez,"El diputado del Partido Acción Nacional (PAN), Enrique Godínez, fue levantado en la carretera de Uruapan a Zamora, en el estado de Michoacán por supuestos miembros del crimen organizado.

Fue el líder del PAN, Marko Cortés quien a través de sus redes sociales escribió: “En la carretera de Uruapan a Zamora, ayer por la noche, el diputado Enrique Godínez fue levantado por un grupo delictivo. Afortunadamente él y sus acompañantes ya fueron liberados”.

Antes de que el diputado fuera privado, Godínez compartió una imagen en sus redes sociales, donde se aprecian tres acompañantes en el auto, en la publicación detalló: “Con mi equipo de camino a Uruapan para acompañar a nuestra precandidata única a la Presidencia Xóchitl Gálvez”.",0,0,0,https://www.instagram.com/p/C2K6D9Fuy1r/,515
2024-01-16 18:05:48,instagram,Prensa Comunitaria,Claudia Sheinbaum,"#ArévaloPresidente 🇬🇹 Sheinbaum asegura que el pueblo de Guatemala dio una lección de ""Democracia y dignidad"" 

Claudia Sheinbaum, candidata a la presidencia de México por MORENA y favorita para ganar la presidencia, expresó su alegría ante la llegada a la presidencia de Bernardo Arévalo.",0,0,0,https://www.instagram.com/p/C2K6qmNI2aQ/,521
2024-01-16 18:08:37,instagram,Paty Terrazas,Xóchitl Gálvez,"Estamos list@s! 🩷

Unas poquitas del cierre de precampaña de @xochitlgalvez 
#ElFrenteVa #FuerzaRosa",0,0,0,https://www.instagram.com/p/C2K6_Sjr69G/,1
2024-01-16 18:12:05,instagram,Sigifredo López,Claudia Sheinbaum,"Contexto: Reportan la caída de una parte de la estructura del tren interurbano México-Toluca muy cerca de la zona de Observatorio y (te la comes sin pretexto)

#sabescomo #holdmybeer #mexico #memer #1 #2024 #memes #cmdx #tren #esclaudia #visionboard #spgg",0,0,0,https://www.instagram.com/p/C2K7Yu6Ppco/,543
2024-01-16 18:24:51,instagram,Sashenka Gutierrez,Claudia Sheinbaum,"Claudia Sheinbaum pre candidata a la presidencia de la República.
. #claudiasheinbaum #mexico #agenciaefe #fotoperiodismo #portraits #igerscdmx #fotografaslatam #cdmx  #mexico #photojornalism #everyday #everywhere #política #politics #sheinbaum #cdmx",0,0,0,https://www.instagram.com/p/C2K82SVuII9/,169
2024-01-16 18:26:48,instagram,Paulina Aguado Romero,Jorge Álvarez Máynez,"Agradezco a @miriamloa y Imelda García por la entrevista en su programa ""Aquelarre Político"" de @smradiomx en donde platicamos sobre mi precandidatura a la alcaldía de Querétaro por @movciudadanomx

Aquí la entrevista completa 👉🏻 https://fb.watch/pCm5vpaUtE/

#ElFuturoEsNaranja🍊 #ResultadosParaQuerétaro #MasPuestaQueNunca #LoNuevo",0,0,0,https://www.instagram.com/p/C2K9EeKp1xI/,50
2024-01-16 18:35:15,instagram,Anayeli Muñoz,Jorge Álvarez Máynez,"En #Aguascalientes la nueva política llegó para quedarse 😎🍊

#LoNuevo #MasPuestosQueNunca",0,0,0,https://www.instagram.com/p/C2K-CYaxM5V/,197
2024-01-16 18:43:24,instagram,Myriam Gurba Serrano,Xóchitl Gálvez,See you there! 🤠,0,0,0,https://www.instagram.com/p/C2K--G5Pz3e/,154
2024-01-16 18:43:47,instagram,Eli Banda Garza 🚲,Claudia Sheinbaum,"En Nuevo León es tiempo de morras, ven e invita a tus amigas a la presentación de #EstamosListas con @claudia_shein , platiquemos sobre la agenda feminista de este 2024💜
 Acompáñanos y súmate a este gran proyecto, el camino de la primera presidenta de México. 🇲🇽💜

📅Fecha: miércoles 17 de enero
⏰Hora: 5 pm
📍Lugar: Café Ambr @cafeambr https://maps.app.goo.gl/EAPsz1uNRcxLwNjV8?g_st=ic

Regístrate aquí ➡️ https://forms.gle/nEMBwRsboCQQL8Rg9

#claudiasheinbaum #estiempodemujeres #morras #esclaudia #feminist #politics #políticafeminista #mujereshaciendohistoria #mujeresempoderadas #mujeres4t #politica",0,0,0,https://www.instagram.com/p/C2K_A6_us3d/,26
2024-01-16 19:03:21,instagram,Partido Morena,Claudia Sheinbaum,"¡Sigamos haciendo historia de la mano de una mujer humanista y transformadora!

Acompaña a nuestra precandidata única a la presidencia, @claudia_shein, en su gran cierre de precampaña, en la capital de la izquierda: la Ciudad de México.",0,0,0,https://www.instagram.com/p/C2LBQMrrxNC/,567
2024-01-16 19:28:44,instagram,Contra Réplica,Claudia Sheinbaum,"Claudia Sheinbaum destacó la importancia de acelerar la transición energética en México durante su participación en el Encuentro American Society 

#ClaudiaSheinmbaum #Morena #AmericanSociety #EnergiaRenovable #Nearshoring",0,0,0,https://www.instagram.com/p/C2LEKH7v_BU/,2
2024-01-16 19:37:42,instagram,Raquel Bonilla,Claudia Sheinbaum,"Es un honor estar con Claudia hoy! Por eso nosotros las bases, militantes y simpatizantes de nuestro movimiento en Poza Rica te esperamos con los brazos abiertos.
#EsTiempoDeMujeres",0,0,0,https://www.instagram.com/p/C2LFL0tuFmf/,8
2024-01-16 19:41:03,instagram,La Política Online México,Claudia Sheinbaum,"[ Finanzas ]  La crítica situación financiera de Pemex será un tema primordial para abordar en la próxima administración en un contexto de estrecho margen fiscal y en el entorno de Claudia Sheinbaum ya hay algunas propuestas sobre la mesa, entre ellas un ""pemexproa"".

Durante el sexenio de AMLO si bien se evitó que su deuda siguiera incrementándose, aún sigue por arriba de los 100 mil millones de dólares y su modelo de negocios no ha mostrado ser rentable. Por ahora, la estrategia de Rogelio Ramírez de la O logró evadir los problemas de corto plazo, pero no en el largo plazo. Desde el entorno de la candidata de la 4T se plantea que el gobierno absorba esta deuda.]
.
Noticia completa en el enlace de nuestro perfil @lpomx
.",0,0,0,https://www.instagram.com/p/C2LFkA2A6Bp/,24
2024-01-16 19:47:42,instagram,Política En Corto ⚡️,Claudia Sheinbaum,"⚡️🇲🇽 Un pedazo de cemento usado en la construcción de un tramo del Tren México-Toluca en la Ciudad de México cayó sobre la Av. Las Torres en la alcaldía Álvaro Obregón, aplastando completamente un taxi y dañando una camioneta, cuando la grúa hidráulica que cargaba el material falló al no soportar el peso de la estructura.

La Secretaría de Infraestructura y Obras Públicas de la capital informó que no se registran heridos, dado que ambos vehículos afectados estaban vacíos al momento del incidente. La Secretaría acordonó la zona para investigar el hecho, permitiendo el paso únicamente a habitantes de la zona. Autoridades informaron a medios locales que se tomarían alrededor de dos semanas para esclarecer las causas del accidente.

El Tren México-Toluca, parte de los proyectos insignia del Presidente López Obrador, el Tren México-Toluca, conecta a la capital con el Estado de México, operando desde septiembre del 2023 tras 10 años de construcción. ⚡️🇲🇽

#noticias #derecho #CDMX #Monterrey #MTY #Regio #Capital #Metro #Sheinbaum #CDMX #Construcción #economía #CiudadDeMéxico #Elecciones #2024 #Claudia #EsClaudia #Brugada #PRI #PAN #PRD #Xóchitl",0,0,0,https://www.instagram.com/p/C2LGVAxPhSl/,183
2024-01-16 19:50:53,instagram,La Política Online México,Claudia Sheinbaum,"[ Comunicación ]  Se comienzan a volver frecuentes las objeciones en el comando de Claudia Sheinbaum al papel que está desempeñando Tatiana Clouthier como coordinadora de los voceros de la campaña presidencial de Morena.

El episodio más reciente fue su incursión a un programa televisivo en el que puso en duda la inocencia de Claudia Sheinbaum en la tragedia del metro de la Línea 12 en la CDMX. ""No sé si Sheinbaum tuvo responsabilidad"", expresó en referencia a uno de los episodios más traumáticos que vivió la candidata durante su gestión capitalina.
.
Noticia completa en el enlace de nuestro perfil @lpomx
.",0,0,0,https://www.instagram.com/p/C2LGsBbsgBU/,24
2024-01-16 20:20:16,instagram,El Periódico de Tlaxcala,Claudia Sheinbaum,"El Comité Ejecutivo Estatal (CEE) de Morena, agradeció el apoyo de las y los tlaxcaltecas durante la precampaña a favor de la precandidata única a la Presidencia de la República, de Movimiento Regeneración Nacional (Morena), Claudia Sheinbaum Pardo.

https://elperiodicodetlaxcala.com/2024/01/16/refrendan-morenistas-en-tlaxcala-respaldo-a-claudia-sheinbaum/",0,0,0,https://www.instagram.com/p/C2LKDd5yz92/,0
2024-01-16 20:29:06,instagram,Debate,Claudia Sheinbaum,"📢Xóchitl Gálvez le respondió a #Sheinbaum, quien la cuestionó sobre García Luna. La panista abanderada de la coalición de oposición le respondió que le pregunte a su cercano García Harfuch por García Luna, pues asegura, fue su ""mentor"". ¿Qué opinas?",0,0,0,https://www.instagram.com/p/C2LLESugkcm/,209
2024-01-16 20:48:19,instagram,Contexto De Durango,Claudia Sheinbaum,"Durango listo para la llegada de Claudia Sheinbaum a la Plaza de Armas: Sandra Amaya 🛬🎉

Por Luis Juárez

Esta mañana arribó al aeropuerto de Durango, la precandidata a la presidencia de México Claudia Sheinbaum, perteneciente a la bancada de MORENA. Misma quien fue bien recibida por los militantes locales del partido y la coalición conformada por el Partido del Trabajo (PT), y el Partido Verde Ecologista de México (PVEM). #ClaudiaSheinbaum #MORENA #Durango #PolíticaMexicana

En relación a la llegada de la precandidata a la presidencia del mismo partido, la presidenta de Junta de Gobierno y Coordinación Política (JUGOCOPO) en Durango Sandra Amaya, comentó que ya están listos todos los preparativos para recibir a Sheinbaum en la Plaza de Armas esta tarde y que pueda gozar de un momento placentero al cierre de su precampaña. #Precampaña #PlazaDeArmas #EventoPolítico

Sandra Amaya, reafirmó que se continuarán con los trabajos dentro del mismo partido a nivel local al aportar su apoyo y compromiso al mencionar que Durango se encuentra en el mismo camino de su causa y que la misma siga adelante. #Compromiso #TrabajoEnEquipo

Incluso la funcionaria aprovechó la ocasión para desmentir el rumor sobre llevar “acarreados” al mismo evento por medio de presiones y amenazas a través de los programas sociales a lo que mencionó que son especulaciones, ya que la misma ciudadanía asistirá por la positiva aceptación de la candidata. #Rumores #Ciudadanía

De acuerdo en el tema de aspirar a una candidatura de senadurías y diputaciones a nivel federal Amaya, mencionó que a falta de una fecha definida en el senado se encuentran a la espera de que el mismo partido defina el perfil más idóneo para las candidaturas, además, reiteró que sin importar el resultado seguirá con el trabajo en el cargo en donde le toque desempeñarse. #Candidaturas #SenadoMexicano

“Nosotros debemos continuar haciendo nuestro trabajo, es muy importante el tiempo que tenemos en este momento en el congreso del estado con las sesiones permanentes para iniciar con el trabajo que se ha quedado pendiente”, externó la presidenta de la JUGOCOPO, Sandra Amaya. #CongresoDelEstado #SesionesPermanentes",0,0,0,https://www.instagram.com/p/C2LNQ88uQH9/,0
2024-01-16 21:38:08,instagram,Diario Chiapas Hoy,Claudia Sheinbaum,"""Ahora si se quitaron la máscara por completo"", dijo la precandidata presidencial de la coalición ""Sigamos Haciendo Historia"", Claudia Sheinbaum, ante el anunció que el exconsejero presidente del INE, Lorenzo Córdova, será el único orador de la ""Marcha por la Democracia"" que se llevará acabó en febrero.

Cabe mencionar que, la marcha convocada bajo el #NuestraDemocraciaNosetoca está organizada por grupos de la sociedad civil que impulsaron el proceso del Frente Amplio por México, del que resultó elegida como precandidata presidencial Xóchitl Gálvez.

Previó a su mitin en Durango, #sheinbaum señaló que, la oposición busca un sistema electoral controlado y que poner a Lorenzo Córdova a ser su orador es reflejó de que defienden la democracia simulada.",0,0,0,https://www.instagram.com/p/C2LS92AROXs/,0
2024-01-16 21:41:02,instagram,Justino Arriaga,Claudia Sheinbaum,Claudia Sheinbaum marca la pauta en las preferencias electorales de los mexicanos con un amplio margen de 25 puntos en la encuesta de RUBRUM #ClaudiaArrasa,0,0,0,https://www.instagram.com/p/C2LTTFbvagS/,3
2024-01-16 21:43:19,instagram,COMUNICANTEMX,Claudia Sheinbaum,"#NACIONAL: “Ahora si se quitaron la máscara por completo”: Claudia Sheinbaum reacciona a la “Marcha por la democracia” en la que participará Lorenzo Córdova.

🔗 Más información en el link en bio. 

 #ComunicanteMX #Noticias #Nacional",0,0,0,https://www.instagram.com/p/C2LTjx9r5wd/,5
2024-01-16 21:44:14,instagram,Claudia Sheinbaum Pardo,Claudia Sheinbaum,"La partida de José Agustín nos entristece. Su pluma era una defensa irrenunciable por la libertad y la rebeldía. Su obra nos marcó a generaciones y es testimonio de un México que se transformó gracias a las juventudes. Mantener la juventud es mantener el espíritu de rebeldía y de libertad en el corazón.
Mando un abrazo fraterno a sus familiares, a sus amigos y a todas y a todos sus lectores.",0,0,0,https://www.instagram.com/p/C2LTqjmuwtE/,3173
2024-01-16 21:50:05,instagram,Xóchitl Gálvez Ruiz,Claudia Sheinbaum,#MéxicoVaConX #NoLeSaquesClaudia,0,0,0,https://www.instagram.com/p/C2LUVZ4vSiC/,18824
2024-01-16 21:50:58,instagram,La Verdad Noticias,Claudia Sheinbaum,"😱🗣 “A ver, Claudia, si ya te dieron permiso te reto a un debate este miércoles o jueves para hablar de seguridad, salud y corrupción”. 😤 Dijo Xóchitl Gálvez en un video breve a través de su cuenta de X, con su reto dirigido a Claudia Sheinbaum

Para más información, visita laverdadnoticias.com 🌐

#ClaudiaSheinbaum #XochitlGalvez #Debates",0,0,0,https://www.instagram.com/p/C2LUbyfvvxa/,316
2024-01-16 22:07:44,instagram,La Verdad Noticias,Jorge Álvarez Máynez,"#Política | Debido a que Samuel García es gobernador de Nuevo León, el INE ha emitido órdenes para retirar un espectacular y un video que involucran al gobernador, en el proceso electoral actual 🗳🙅🚫

Lee la nota completa en laverdadnoticias.com 🌐

#NuevoLeon #SamuelGarcía #AlvarezMaynez",0,0,0,https://www.instagram.com/p/C2LWWsAuESB/,110
2024-01-16 22:29:47,instagram,Rosa María Hernández Espejo,Claudia Sheinbaum,"Nos vemos mañana en #PozaRica, para acompañar a nuestra Precandidata a la Presidencia de la República, @claudia_shein, en su cierre de precampaña! 

En #Veracruz es tiempo de mujeres! 

@rocionahle @lopezobrador @morena_partido mario_delgado @diputados_morena @citlafoto",0,0,0,https://www.instagram.com/p/C2LY4OTvebS/,20
2024-01-16 22:43:05,instagram,Infobae México,Claudia Sheinbaum,"💥💥 #XóchitlGálvez retó a un debate a #ClaudiaSheinbaum, ""si le daban permiso"", y la candidata de la #4T lanzó una demoledora respuesta
 
📌 Para más información de la nota da clic en #LinkinBio 🔗",0,0,0,https://www.instagram.com/p/C2LaZh6uPHX/,15
2024-01-16 22:55:08,instagram,Quinto Poder,Claudia Sheinbaum,Dura respuesta de Claudia Sheinbaum al reto de Xóchitl Gálvez para debatir el miércoles. #Elecciones2024 👇,0,0,0,https://www.instagram.com/p/C2Lbx1Hr9Ia/,105
2024-01-16 23:05:39,instagram,Partido Morena,Claudia Sheinbaum,"¡La lucha por el cuidado del medio ambiente es una lucha social!

@claudia_shein sabe que solo garantizando la protección de nuestro medio ambiente, podremos transformar verdaderamente a México.",0,0,0,https://www.instagram.com/p/C2Lc-0UImRe/,403
2024-01-16 23:24:42,instagram,La Octava,Claudia Sheinbaum,"Lilly Téllez llama a Tatiana Clouthier la ‘vocera que no sabe nada’

La candidata del PAN al Senado por Sonora, @lillytellezg, criticó la respuesta de @tatclouthier ante el llamado a debate que hizo @xochitlgalvez a @claudia_shein.

#tatianaclouthier #lillytellez #xochitlgalvez #claudiasheinbaum #elecciones2024 #debate #news #laoctava",0,0,0,https://www.instagram.com/p/C2LfKXQO4ns/,261
2024-01-16 23:24:42,instagram,La Octava,Xóchitl Gálvez,"Lilly Téllez llama a Tatiana Clouthier la ‘vocera que no sabe nada’

La candidata del PAN al Senado por Sonora, @lillytellezg, criticó la respuesta de @tatclouthier ante el llamado a debate que hizo @xochitlgalvez a @claudia_shein.

#tatianaclouthier #lillytellez #xochitlgalvez #claudiasheinbaum #elecciones2024 #debate #news #laoctava",0,0,0,https://www.instagram.com/p/C2LfKXQO4ns/,261
2024-01-16 23:35:48,instagram,EL NORTE,Claudia Sheinbaum,"Un día después de que Claudia Sheinbaum asegurara que no necesitaba pedir permiso para debatir, Xóchitl Gálvez apuró a la morenista a encontrarse este semana para participar en un debate.

Los tres debates presidenciales organizados por el INE están programados para los días 7 y 28 de abril, y 19 de mayo, pero Gálvez retó a Sheinbaum a debatir esta semana.

Checa lo que se dijeron las precandidatas, en el link de nuestra bio.

#EntérateEnELNORTE #elecciones2024 #elecciones #debate #xochitlgalvez #claudiasheinbaum",0,0,0,https://www.instagram.com/p/C2LgbvNtpCG/,806
2024-01-17 00:10:06,instagram,Vanguardia de Veracruz,Claudia Sheinbaum,"🔰 “Es acabar de quitarse la máscara”; señala #ClaudiaSheinbaum al revelarse que Lorenzo Córdova será orador de la “Marcha por la Democracia”. 🔰
🔴 #VanguardiaNoticias #CDMX
Más información 👇
https://wp.me/pd7s0Q-1vMM",0,0,0,https://www.instagram.com/p/C2LkW3XMQFn/,0
2024-01-17 00:12:29,instagram,Xóchitl Gálvez Ruiz,Xóchitl Gálvez,#MéxicoVaConX,0,0,0,https://www.instagram.com/p/C2LkobMNq3z/,5392
2024-01-17 00:13:27,instagram,EL MAÑANA DE REYNOSA,Jorge Álvarez Máynez,"#Nacional | La Comisión de Quejas y Denuncias del @inemexico ordenó bajar un espectacular donde figura el gobernador de #NuevoLeón, @samuelgarcias, así como el video donde destapa a Jorge @alvarezmaynez como precandidato a la presidencia de @movciudadanomx, al advertir que por ser funcionario público no puede intervenir en el #procesoelectoral.

Descubre los detalles en el link de la bio..",0,0,0,https://www.instagram.com/p/C2LkvenPWUx/,38
2024-01-17 00:33:54,instagram,Reporte Índigo,Claudia Sheinbaum,"Este martes, Claudia Sheinbaum, precandidata de la coalición Juntos Seguimos Haciendo Historia a la presidencia de la República, continuó con la pelea con su contrincante Xóchitl Gálvez Ruiz.

Fue durante un encuentro con los medios de comunicación en Durango donde Sheinbaum se pronunció a las declaraciones de la precandidata de la coalición Fuerza y Corazón por México, Xóchitl Gálvez.

De hecho, la ex jefa de Gobierno de la Ciudad de México reviró a la senadora panista al señalar que “no por mucho provocar” iba a levantar las preferencias en las encuestas rumbo a las elecciones presidenciales.

“No por mucho madrugar, amanece más temprano. Y no por mucho provocar se crece en las encuestas”, expresó.

¿Qué dijo Gálvez?
La respuesta de Sheinbaum se produce luego que Gálvez ironizó sobre si le dan o no permiso de debatir temas que preocupan a México a la representante del “oficialismo”.

Sin embargo, ante las declaraciones de Sheinbaum sobre la provocación, Gálvez se burló en su cuenta de X, antes Twitter, al escribir “Ni pir michi midriguir…”.

Aunado a ello, Xóchitl Gálvez insistió a su contrincante en entrar en un debate y ligó el hashtag de sus compañeras: #NoLeSaquesClaudia.

Xóchitl Gálvez publicó un video en el que cuestionó si Sheinbaum ya tenía permiso para debatir y, por ende, la retó a reunirse entre el próximo miércoles o jueves para abordar sus visiones sobre seguridad, salud y corrupción en el país.

“A ver, Claudia, si ya te dieron permiso, te reto a un debate este miércoles o jueves para hablar de seguridad, salud y corrupción, estoy segura que a los mexicanos les encantaría y a mí también. ¿Sería padrísimo, no?”, se escucha decir a Gálvez.",0,0,0,https://www.instagram.com/p/C2LnFLmM9Q4/,126
2024-01-17 00:41:49,instagram,RTN MEDIOS,Xóchitl Gálvez,"Morena también ha firmado ese tipo de pactos en otros estados para repartirse cargos, notarías y organismos

Tras repudiar de nueva cuenta el acuerdo suscrito por el PAN y el PRI en Coahuila para repartirse cargos, notarías y organismos, la precandidata presidencial de la alianza opositora Fuerza y Corazón por México, Xóchitl Gálvez Ruiz, aseguró que Morena también ha firmado ese tipo de pactos en otros estados, por lo que pidió a su adversaria morenista Claudia Sheinbaum que “no se desgarre las vestiduras”.

“Morena ha firmado convenios similares en otros estados, que no se desgarre las vestiduras Claudia Sheinbaum, que ella sabe perfectamente que hay otros convenios similares y creo que esta práctica tiene que tener un final”, manifestó en conferencia de prensa en su cierre de precampaña en Uruapan, Michoacán.

FUENTE: EL UNIVERSAL.

#RTNmedios",0,0,0,https://www.instagram.com/p/C2Ln_Q4r99S/,5
2024-01-17 00:44:38,instagram,Santiago Creel Miranda,Xóchitl Gálvez,"La visión de @XochitlGalvez es clara: crear un entorno propicio para los emprendedores. 
#MéxicoVaConX",0,0,0,https://www.instagram.com/p/C2LoT3GNek3/,120
2024-01-17 00:53:19,instagram,Zapatería K'ites,Jorge Álvarez Máynez,"Lo nuevo en K'ites 🥰😍
Podés venir a nuestras tiendas o comprar en línea zapateriakites.com
👉Consultas Whatsapp al 8579-1388

#nuevosestilos #amamosloszapatos #zapateriakites
#amorporlos
#zapatos
#shoelover
#tendencia
#calzado #lonuevo #zapatosnegros",0,0,0,https://www.instagram.com/p/C2LpTgCKs3_/,49
2024-01-17 00:55:21,instagram,Contra Réplica,Claudia Sheinbaum,🥊 #Xóchitl Gálvez ha retado públicamente a su contrincante  #ClaudiaSheinbaum a participar en un debate que abordaría temas fundamentales para la nación. 🗳️,0,0,0,https://www.instagram.com/p/C2LpiY4AYYz/,1
2024-01-17 01:29:03,instagram,A l e l i Martinez,Jorge Álvarez Máynez,"El sol se acerca a iluminar a Plutón en Capricornio.. El 20 de Enero mas exactamente.

¿Qué nos trae? Posiblemente nos deje en clara evidencia con nuestra propia sombra.. 
Y pueden emerger conductas intensas, luchas de poder, de control, manipulación, miedos, etc.

Es un tránsito incomodo pero necesario.
El cielo nos da la oportunidad de ver de cerca lo que está a nuestras espaldas, 
y por lo general llega proyectado en otros, 
para poder verlo de frente y alquimizarlo.

Y esto solo será posible si antes nos damos la chance de cuestionar nuestras viejas formas, nuestras costumbres, la zona de confort. 

El cambio es movimiento y el movimiento es vida.
Rigidizarnos en formas que ya se caen de maduras, no suma ni construye, solo endurece el alma, 
engorda al ego y genera sufrimiento.

Recomiendo flexibilidad y escucha consciente, para ver que me trae el otro, que me espeja.. ¿Qué es eso que ya necesito soltar y dejar ir? ¿Con qué sé que me estoy trabando? ¿En dónde estoy demorando mi evolución por “capricho”? 

“Capricho” = Un tremendo miedo al cambio.

Para cambiar se necesita mucho VALOR para atravesar el dolor que implica la muerte de la vieja forma, VOLUNTAD para transitar el proceso y HUMILDAD para asumir que esa forma ya no iba mas.

Aprovechen esta energía para mutar, 
para acercarse a una mejor versión, 
más sana y mas coherente 
con sus actuales necesidades.

Lo que se tenga que ir, se va a ir, 
y lo que tenga que quedarse, 
será transformado.
.
.
.
#pluton #plutonencapricornio #carpicornio #solpluton #transformacion #sinmiedo #cambios #lonuevo #evoluciondeconciencia #crecer #escorpio #alquimia",0,0,0,https://www.instagram.com/p/C2LtZHORZ3P/,6984
2024-01-17 01:31:20,instagram,Jose Daniel Borrego.,Claudia Sheinbaum,Así se ve la contienda más aburrida en la historia..,0,0,0,https://www.instagram.com/p/C2Ltp3TJ6n_/,145
2024-01-17 01:33:33,instagram,Expansion,Claudia Sheinbaum,"La panista retó a la morenista a debatir, “si le daban permiso”; Sheinbaum contestó que no necesitaba permisos. Por lo que Gálvez le propuso día y temas: seguridad, salud y corrupción. 👀 

“No por mucho madrugar amanece más temprano y no por mucho provocar se crece en las encuestas"", respondió Claudia Sheinbaum, mientras que Gálvez insistió en el debate. Tatiana Clouthier criticó a Xóchitl y dijo que son ""patadas de ahogado"". Por otro lado, Mario Delgado, aclaró que Sheinbaum sí participará en debates, pero organizados por el INE. 

¿Qué opinas? 

#Debate #Elecciones2024 #GálvezVsSheinbaum #PolíticaMexicana #INE",0,0,0,https://www.instagram.com/p/C2Lt6GUsK7c/,538
2024-01-17 01:45:26,instagram,Anayeli Muñoz,Jorge Álvarez Máynez,"La nueva política se hace poniendo a la gente al centro y sus causas al frente. 🥰

En #Aguascalientes, todas y todos estamos #MasPuestosQueNunca con #LoNuevo 🍊
-
-
Precandidata a Diputada Federal por el Distrito 2 en Aguascalientes | Mensaje dirigido a militantes y simpatizantes de Movimiento Ciudadano.",0,0,0,https://www.instagram.com/p/C2LvRMOrQ5r/,74
2024-01-17 02:00:26,instagram,PRDMéxico,Xóchitl Gálvez,"Nosotrxs imaginamos un país en el que todxs jalamos parejo, como un sólo equipo #MexicoVaConX ☀️ #PRDconXóchitl
Mensaje dirigido a militantes, simpatizantes y Consejo Nacional del #PRD, dentro del proceso de selección interna.",0,0,0,https://www.instagram.com/p/C2Lw_BKBgIA/,31
2024-01-17 02:00:42,instagram,Polls MX,Claudia Sheinbaum,"De acuerdo con la encuesta de México Elige, Xóchitl Gálvez se encuentra a 10 puntos de distancia de Claudia Sheinbaum en las preferencias electorales por la presidencia. 

Consulta cómo impacta en nuestra Encuesta de Encuestas en nuestro portal. 
.
.
.
#elecciones2024mx #eleccionespresidenciales #eleccionesmexico #pollsmx",0,0,0,https://www.instagram.com/p/C2LxAw0CZuc/,313
2024-01-17 02:30:20,instagram,El Universal,Claudia Sheinbaum,"Esto fue lo que respondió Claudia Sheinbaum a Xóchitl Gálvez, quien la retó a debatir este miércoles o jueves #eluniversalmx",0,0,0,https://www.instagram.com/p/C2L0Z8hiGJ9/,900
2024-01-17 03:12:30,instagram,Justino Arriaga,Claudia Sheinbaum,Más del 50% respalda a Claudia Sheinbaum consolidándose como la opción preferida en los mexicanos y líder de la 4T #ClaudiaArrasa,0,0,0,https://www.instagram.com/p/C2L5O3FNXO1/,2
